,labels,SELFIES
172,1,[I][C][=C][C][=C][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][=N][C][N][C][C][C][C][C][Ring1][=Branch1]
173,1,[Cl][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][C][N][=C][C][N][Ring1][Branch1]
174,0,[C][C][C][N][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][Branch2][Ring1][=C][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][C][C][Ring2][Ring1][=N][=O]
175,1,[C][C][C][C][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][C][Ring1][=N]
176,1,[C][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][#Branch2][=O]
177,1,[C][=C][C][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][=C][C][Branch1][=N][O][C][C][C][N][C][=N][C][=C][S][Ring1][Branch1][=C][Ring2][Ring1][#Branch1]
178,1,[C][=C][C][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][=C][C][Branch2][Ring1][Ring1][O][C][C][C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][=C][Ring2][Ring1][O]
179,1,[O][=C][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][N][Ring2][Ring1][C]
180,1,[C][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][N][C][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][Ring1][Branch2][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
181,1,[F][C][Branch1][C][F][Branch1][C][F][C][C][Branch1][C][Cl][Br]
182,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
183,1,[C][C][C][=C][C][=C][C][Branch2][Ring1][Ring1][N][=C][Branch1][C][C][N][C][=C][C][=C][C][Branch1][Ring1][C][C][=C][Ring1][Branch2][=C][Ring2][Ring1][C]
184,0,[C][O][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
185,1,[C][C][C][C][N][Branch2][Ring2][Ring1][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][Ring2][Ring1][C][C][C][Ring2][Ring1][O]
186,1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][C][C][N][C][C][Ring1][S][Ring1][#Branch1]
187,1,[C][O][C][=C][C][S][C][Branch1][C][C][=N][C][=Ring1][=Branch1][C][=C][Ring1][#Branch2][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
188,0,[C][O][C][=C][C][=C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][=C][Ring1][N][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
189,1,[C][O][C][=C][C][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring1][O][C][=C][Ring1][#C][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
190,1,[C][O][C][=C][C][=C][Branch1][N][N][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][C][=C][Ring1][=N][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
191,1,[C][O][C][=C][C][O][C][Branch1][C][C][=N][C][=Ring1][=Branch1][C][=C][Ring1][#Branch2][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
192,1,[C][O][C][=C][C][S][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][C][=Ring1][Branch2][C][=C][Ring1][N][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
193,1,[C][O][C][=C][C][S][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=N][C][=Ring1][=Branch2][C][=C][Ring1][=N][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
194,1,[F][C][Branch1][C][Br][C][C][Branch1][C][F][Branch1][C][F][F]
195,0,[O][=N+1][Branch1][C][O-1][C][=N][C][=C][N][Ring1][Branch1][C][C][Branch1][C][O][C][O][C][F]
196,1,[C][C][=C][C][=C][Branch1][Ring2][S][Ring1][Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1]
197,1,[C][O][C][=C][C][=C][Branch2][Ring1][O][C][Branch2][Ring1][Ring1][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][Ring2][O][C][C][Ring2][Ring1][Branch1]
198,1,[N][C][C][N][N][=C][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Ring1][O]
199,1,[C][C][C][N][Branch1][Ring2][C][C][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][#Branch1]
200,1,[C][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
201,1,[Cl][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][N][C][C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#C]
202,1,[C][N][C][C][N][Branch2][Ring1][=Branch2][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch1]
203,1,[F][/C][=C][/O][/C][=C][/F]
204,1,[C][C][C][Branch1][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][C][Ring1][=N]
205,1,[C][N][C][C][N][Branch2][Ring2][Ring1][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][Ring2][Ring1][C][C][C][Ring2][Ring1][O]
206,1,[C][C][C][Branch1][C][C][N][C][=C][C][=C][Branch1][C][I][C][Branch1][Branch2][N][C][Branch1][C][C][C][C][=C][Ring1][N]
207,1,[C][C][=N][C][=C][C][Branch2][Ring1][Ring1][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][#Branch1][O][C][Branch1][C][C][C][C][=C][Ring2][Ring1][Branch2][S][Ring2][Ring1][O]
208,1,[C][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][Ring2][C][C][F][C][=C][Ring1][=Branch2][N]
209,0,[C][C][Branch1][C][F][O][C][=Branch1][C][=O][C][N][=C][N][C][=Ring1][Branch1][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Ring1][=C]
210,1,[N][C@H1][C][C@@H1][Ring1][Ring1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
211,1,[C][C][C][N][C][C][O][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][C][C][Ring1][O][Ring1][#C]
212,0,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C@@H1][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][N][Ring1][=C][C][C][Ring2][Ring1][=Branch1]
213,1,[F][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@H1][C][N][C][C][S][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
214,0,[C][C][C][C][N][C][=Branch1][C][=S][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
215,0,[C][C][Branch1][C][O][N][C][=C][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Ring2][Ring1][Ring1][Ring2][Ring1][#Branch1]
216,1,[C][C][Branch1][C][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][C][Ring1][=N]
217,1,[C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N]
218,1,[Cl][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][#C][C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][S][C][=C][Ring2][Ring1][=Branch1]
219,0,[C][C][Branch1][C][C][C][C][O]
220,1,[F][C][Branch1][C][F][Branch1][C][F][C][C][C][Branch1][C][Cl][Br]
221,1,[F][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@@H1][C][C][C][N][C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
222,1,[C][C][N][C][Branch1][Branch2][N][C][C][Branch1][C][F][F][=N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Ring1][S]
223,1,[C][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@H1][C][N][C][C][O][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
224,1,[F][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@H1][C][N][C][C][O][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
225,0,[N][C][=N][C][Branch1][#Branch1][N][C][C][C][Ring1][Ring1][=C][N][=C][N][Branch1][N][C@H1][C][=C][C@H1][Branch1][Ring1][C][O][C][Ring1][#Branch1][C][Ring1][N][=N][Ring2][Ring1][Ring2]
226,0,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Branch1][#C][C][N][C][C][C][N][C][=N][C][C][C][N][Ring1][=Branch1][O][Ring2][Ring1][Ring1]
227,1,[Cl][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring2][Ring1][C]
228,0,[C][C][Branch1][C][C][Branch1][C][C][C][=C][N][=C][Branch2][Ring1][=Branch2][C][S][C][=C][N][=C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][N][C][C][Ring1][=Branch1][S][Ring1][=C][O][Ring2][Ring1][Branch1]
229,1,[C][C][C][C][C][N][Branch1][#Branch2][C][C][Branch1][C][O][C][C][Ring1][Ring2][C][Branch1][S][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][Ring2][Ring1][C][C][Ring2][Ring1][Ring1][Branch1][C][C][C]
230,1,[C][C][Branch1][C][C][Branch1][C][C][N][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][C]
231,1,[S][=C][=S]
232,1,[C][N][Branch1][C][C][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][C][=C][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][Ring2][Ring1][C]
233,1,[Cl][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][C][=N][C][C][N][Ring1][Branch1]
234,1,[C][N][Branch1][C][C][C][=C][C][=N][C][S][C][C][=Branch1][C][=O][N][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][C][=N][C][=Ring1][=C][C][Ring2][Ring1][Branch1][=Ring1][P]
235,0,[C][C@][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@H1][C@@H1][Ring1][O][C@@H1][Branch1][C][O][C][C@@][Branch1][C][C][C@H1][Ring1][Branch2][C][C][C@][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
236,1,[C][N+1][=C][N][Branch1][#C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring2][Ring1][Branch1][Ring1][=Branch2]
237,1,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@][C][C][C][C][C@@H1][Ring1][=Branch1][C@@H1][Branch1][Ring2][C][Ring1][O][N][Branch1][C][C][C][C][Ring1][N]
238,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][C@@H1][Branch1][C][O][C][C][C@H1][C@@H1][Branch1][Ring2][C][Ring1][N][N][Branch1][C][C][C][C][C@@][Ring1][S][Ring1][Branch2][Ring1][=N]
239,0,[C][O][C][=Branch1][C][=O][C@@H1][C][=Branch1][C][=O][C][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C@@H1][Ring1][#C][C]
240,1,[C][N][Branch1][C][C][C][C][/C][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
241,1,[C][N][Branch1][C][C][C][C][O][C@@][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1]
242,0,[N][C][=N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][C][Ring1][#C]
243,0,[C][C][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][C][=C][Ring1][=Branch1]
244,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][Branch1][C][O][C][=C][Branch1][=Branch2][C][N][Branch1][C][C][C][Ring1][=C][C][Ring1][=C][Ring1][O]
245,1,[N][#C][C][=C][C][=C][Branch1][P][O][C][C][C][C][N][Branch1][Branch1][C][/C][=C][/I][C][C][Ring1][#Branch2][C][=C][Ring2][Ring1][C]
246,0,[C][C][=C][N][=C][Branch1][#Branch1][N][=C][Branch1][C][N][N][S][Ring1][=Branch2]
247,0,[O][=C][Branch2][Ring1][=Branch1][C][C][=C][C][=C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][N][C][=C][C][=C][C][=N][N][Branch1][#Branch2][C][C][N][C][C][C][C][Ring1][Branch1][C][Ring1][N][=C][Ring1][S]
248,0,[C][N][Branch1][C][C][C][C][=C][C][=C][Branch2][Ring1][Branch1][C][=C][NH1][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][N][Ring1][#Branch1][C][=C][Ring2][Ring1][C]
249,0,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][N][C][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][O][Ring2][Ring1][S]
250,1,[Cl][/C][=Branch1][=Branch2][=C][\N][C][=N][C][=N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl]
251,1,[C][N][C][C][N][Branch2][Ring1][=Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch1]
252,1,[C][N][C][C][C][C][C][C][C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
253,1,[C][C][N][Branch1][Ring1][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][#C][=O][C][Ring2][Ring1][#Branch1]
254,1,[Cl][C][=C][C][=C][NH1][N][=C][Branch2][Ring1][N][N][C][C][C][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C][Ring1][S][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2]
255,1,[O][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C][C][N][Branch1][N][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][Ring2][Ring1][O]
256,1,[C][C][C][=C][C][=C][Branch2][Branch1][Branch1][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][Ring1][O][C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N][C][=C][Ring2][Ring2][C]
257,1,[C][O][C][=C][C][=C][NH1][N][=C][Branch2][Ring1][N][N][C][C][C][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C][Ring1][S][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2]
258,1,[C][O][C][=C][C][Branch2][Ring1][N][N][C][=N][C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][C][=Ring1][N][C][Ring1][S][=O][=C][C][=C][Ring2][Ring1][#Branch1][O][C][C][N][C][C][C][C][Ring1][Branch1]
259,0,[O][=C][C][=C][Branch2][Ring1][N][N][C][C][C][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][O][Ring1][=Branch1][C][C][Ring1][S][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][Ring2][Ring1][N]
260,1,[C][C][O][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch1][C][C][C][C][Ring1][=N]
261,1,[C][C][C][=Branch1][C][=O][C][Branch1][O][C][C][Branch1][C][C][N][Branch1][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
262,1,[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][N][C][=C][Ring1][Branch2][O][C]
263,0,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][=N][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][Ring2][Ring1][Branch2]
264,1,[O][C][Branch2][Ring1][=Branch2][C][N][C][C][Branch1][C][O][C][C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][Ring1][O][C][C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][Ring1][O]
265,1,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][NH1][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2]
266,1,[C][=C][N][=C][C][Branch1][Branch2][C@@H1][C][C][C][N][Ring1][Branch1][=C][Ring1][O]
267,1,[O][C][C][N][C][C][N][Branch2][Ring1][O][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][#C][C][C][Ring2][Ring1][Branch2]
268,0,[C][C][Branch1][C][C][Branch1][C][C][/N+1][Branch1][C][O-1][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1]
269,0,[C][N+1][=C][C][=C][C][=C][Ring1][=Branch1][/C][=N][/O]
270,0,[C][C@][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@@H1][C@@H1][Ring1][O][C][Branch1][C][O][C][C@@][Branch1][C][C][C@H1][Ring1][Branch2][C][C][C@][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
271,1,[C][N][C@H1][Branch1][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
272,0,[C][O][C][C][C][N][C][C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][N][C][=C][Ring1][Branch2][O][C][C][Ring1][Branch1][C][C][Ring2][Ring1][Ring2]
273,1,[O][C][C][O][C][C][N][C][C][N][Branch2][Ring1][=Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][C][Ring2][Ring1][Branch1]
274,0,[C][=C][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1][C][Branch1][C][O][C][=C][C][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][N][Ring1][Branch2]
275,1,[C][C][Branch1][C][C][=C][C][N][C][C][=C][C][Branch1][C][Cl][=C][C][NH1][C][=Branch1][C][=S][N][Branch1][=Branch1][C][Ring1][O][=Ring1][=Branch1][C][C][Ring1][#C][C]
276,1,[C][C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][#Branch2][C@H1][Branch1][C][C][N][Branch1][C][C][C][=C][Ring1][O]
277,0,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][N][C][=C][Ring2][Ring1][C]
278,1,[C][C][Branch1][Ring1][C][F][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=Ring1][=Branch2]
279,1,[C][N][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][C][C][N][Branch2][Ring1][Ring1][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][C]
280,1,[C][N][C][C][C][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][C][C][O][C][Ring1][Ring1][Ring2][Ring1][Ring2]
281,1,[C][=C][C][C][Branch1][Branch2][C@H1][Branch1][C][C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][=N][=O]
282,1,[C][N][C@H1][C][C][C@@H1][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C]
283,1,[Cl][C][=C][C][=C][Branch1][=Branch2][N][C][=N][C][C][N][Ring1][Branch1][C][Branch1][C][Cl][=C][Ring1][=N]
284,1,[C][N][C][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][P]
285,0,[C][O][C][=C][C][Branch1][C][N][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][N][C][C][Ring1][=Branch1][O][C]
286,1,[C][O][C][=C][C][=C][C][Branch2][Ring1][C][C@@][Branch1][C][O][C][C][C][C][C@@H1][Ring1][#Branch1][C][N][Branch1][C][C][C][=C][Ring1][P]
287,0,[Cl][/C][=C][/Cl]
288,1,[C][C][Branch1][#Branch1][C][N][Branch1][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
289,1,[Cl][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch2][N][C][=N][C][C][N][Ring1][Branch1][=C][Ring1][=N]
290,1,[Cl][C][=C][C][Branch1][C][Cl][=C][Branch1][=Branch2][N][C][=N][C][C][N][Ring1][Branch1][C][Branch1][C][Cl][=C][Ring1][=C]
291,1,[Br][C][=C][C][Branch1][C][Br][=C][Branch1][=Branch2][N][C][=N][C][C][N][Ring1][Branch1][C][Branch1][C][Br][=C][Ring1][=C]
292,1,[Br][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][N][C][=N][C][C][N][Ring1][Branch1]
293,1,[Cl][C][=C][C][Branch1][C][Br][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][N][C][=N][C][C][N][Ring1][Branch1]
294,0,[F][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][N][C][=N][C][C][N][Ring1][Branch1]
295,0,[C][N][N][=N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=N][C][=N][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=Branch1]
296,0,[C][C][=N][C][Branch1][S][C][=C][S][C][Branch1][#Branch1][N][C][=Branch1][C][=N][N][=N][Ring1][=Branch2][=C][NH1][Ring1][=C]
297,0,[C][C][C][C][C][=C][Branch1][C][O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][=O]
