,labels,SELFIES
164,0,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C@@H1][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][N][Ring1][=C][C][C][Ring2][Ring1][=Branch1]
165,1,[F][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@H1][C][N][C][C][S][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
166,0,[C][C][C][C][N][C][=Branch1][C][=S][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
167,0,[C][C][Branch1][C][O][N][C][=C][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Ring2][Ring1][Ring1][Ring2][Ring1][#Branch1]
169,1,[Cl][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][#C][C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][S][C][=C][Ring2][Ring1][=Branch1]
170,0,[C][C][Branch1][C][C][C][C][O]
172,1,[F][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@@H1][C][C][C][N][C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
173,1,[C][C][N][C][Branch1][Branch2][N][C][C][Branch1][C][F][F][=N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Ring1][S]
174,1,[C][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@H1][C][N][C][C][O][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
175,1,[F][C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][C][Branch1][=Branch2][C@H1][C][N][C][C][O][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]
176,0,[N][C][=N][C][Branch1][#Branch1][N][C][C][C][Ring1][Ring1][=C][N][=C][N][Branch1][N][C@H1][C][=C][C@H1][Branch1][Ring1][C][O][C][Ring1][#Branch1][C][Ring1][N][=N][Ring2][Ring1][Ring2]
177,0,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Branch1][#C][C][N][C][C][C][N][C][=N][C][C][C][N][Ring1][=Branch1][O][Ring2][Ring1][Ring1]
178,1,[Cl][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring2][Ring1][C]
179,0,[C][C][Branch1][C][C][Branch1][C][C][C][=C][N][=C][Branch2][Ring1][=Branch2][C][S][C][=C][N][=C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][N][C][C][Ring1][=Branch1][S][Ring1][=C][O][Ring2][Ring1][Branch1]
180,1,[C][C][C][C][C][N][Branch1][#Branch2][C][C][Branch1][C][O][C][C][Ring1][Ring2][C][Branch1][S][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][Ring2][Ring1][C][C][Ring2][Ring1][Ring1][Branch1][C][C][C]
181,1,[C][C][Branch1][C][C][Branch1][C][C][N][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][C]
182,1,[S][=C][=S]
183,1,[C][N][Branch1][C][C][C][C][C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][C][=C][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][Ring2][Ring1][C]
184,1,[C][N][Branch1][C][C][C][=C][C][=N][C][S][C][C][=Branch1][C][=O][N][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][C][=N][C][=Ring1][=C][C][Ring2][Ring1][Branch1][=Ring1][P]
185,0,[C][C@][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@H1][C@@H1][Ring1][O][C@@H1][Branch1][C][O][C][C@@][Branch1][C][C][C@H1][Ring1][Branch2][C][C][C@][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
186,1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][C@@H1][Branch1][C][O][C][C][C@H1][C@@H1][Branch1][Ring2][C][Ring1][N][N][Branch1][C][C][C][C][C@@][Ring1][S][Ring1][Branch2][Ring1][=N]
187,0,[C][O][C][=Branch1][C][=O][C@@H1][C][=Branch1][C][=O][C][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C@@H1][Ring1][#C][C]
188,1,[C][N][Branch1][C][C][C][C][/C][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
189,1,[C][N][Branch1][C][C][C][C][O][C@@][Branch1][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1]
190,0,[N][C][=N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][C][Ring1][#C]
191,0,[C][C][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][C][=C][Ring1][=Branch1]
193,0,[C][C][=C][N][=C][Branch1][#Branch1][N][=C][Branch1][C][N][N][S][Ring1][=Branch2]
194,0,[O][=C][Branch2][Ring1][=Branch1][C][C][=C][C][=C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C][N][C][=C][C][=C][C][=N][N][Branch1][#Branch2][C][C][N][C][C][C][C][Ring1][Branch1][C][Ring1][N][=C][Ring1][S]
195,0,[C][N][Branch1][C][C][C][C][=C][C][=C][Branch2][Ring1][Branch1][C][=C][NH1][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][N][Ring1][#Branch1][C][=C][Ring2][Ring1][C]
196,0,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][N][C][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][O][Ring2][Ring1][S]
197,1,[C][N][C][C][N][Branch2][Ring1][=Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch1]
198,1,[C][N][C][C][C][C][C][C][C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
199,1,[C][C][N][Branch1][Ring1][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][#C][=O][C][Ring2][Ring1][#Branch1]
200,1,[Cl][C][=C][C][=C][NH1][N][=C][Branch2][Ring1][N][N][C][C][C][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C][Ring1][S][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2]
201,1,[C][C][C][=C][C][=C][Branch2][Branch1][Branch1][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][Ring1][O][C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N][C][=C][Ring2][Ring2][C]
202,1,[C][O][C][=C][C][=C][NH1][N][=C][Branch2][Ring1][N][N][C][C][C][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C][Ring1][S][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2]
203,1,[C][O][C][=C][C][Branch2][Ring1][N][N][C][=N][C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][C][=Ring1][N][C][Ring1][S][=O][=C][C][=C][Ring2][Ring1][#Branch1][O][C][C][N][C][C][C][C][Ring1][Branch1]
204,0,[O][=C][C][=C][Branch2][Ring1][N][N][C][C][C][N][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][O][Ring1][=Branch1][C][C][Ring1][S][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][Ring2][Ring1][N]
205,1,[C][C][O][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch1][C][C][C][C][Ring1][=N]
206,1,[C][C][C][=Branch1][C][=O][C][Branch1][O][C][C][Branch1][C][C][N][Branch1][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
207,1,[C][C][N][Branch1][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][N][C][=C][Ring1][Branch2][O][C]
208,0,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][=N][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][Ring2][Ring1][Branch2]
209,1,[O][C][Branch2][Ring1][=Branch2][C][N][C][C][Branch1][C][O][C][C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][Ring1][O][C][C][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][Ring1][O]
210,1,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][NH1][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2]
211,1,[C][=C][N][=C][C][Branch1][Branch2][C@@H1][C][C][C][N][Ring1][Branch1][=C][Ring1][O]
212,1,[O][C][C][N][C][C][N][Branch2][Ring1][O][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][#C][C][C][Ring2][Ring1][Branch2]
213,0,[C][C][Branch1][C][C][Branch1][C][C][/N+1][Branch1][C][O-1][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1]
214,0,[C][N+1][=C][C][=C][C][=C][Ring1][=Branch1][/C][=N][/O]
215,0,[C][C@][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C@@H1][C@@H1][Ring1][O][C][Branch1][C][O][C][C@@][Branch1][C][C][C@H1][Ring1][Branch2][C][C][C@][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
216,1,[C][N][C@H1][Branch1][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
217,0,[C][O][C][C][C][N][C][C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][N][C][=C][Ring1][Branch2][O][C][C][Ring1][Branch1][C][C][Ring2][Ring1][Ring2]
218,1,[O][C][C][O][C][C][N][C][C][N][Branch2][Ring1][=Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][C][Ring2][Ring1][Branch1]
219,0,[C][=C][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1][C][Branch1][C][O][C][=C][C][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][N][Ring1][Branch2]
220,1,[C][C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][#Branch2][C@H1][Branch1][C][C][N][Branch1][C][C][C][=C][Ring1][O]
221,0,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][N][C][=C][Ring2][Ring1][C]
222,1,[C][C][Branch1][Ring1][C][F][N][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=Ring1][=Branch2]
223,1,[C][N][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][C][C][N][Branch2][Ring1][Ring1][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][C]
224,1,[C][N][C@H1][C][C][C@@H1][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C]
225,0,[C][O][C][=C][C][Branch1][C][N][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][N][C][C][Ring1][=Branch1][O][C]
226,1,[C][O][C][=C][C][=C][C][Branch2][Ring1][C][C@@][Branch1][C][O][C][C][C][C][C@@H1][Ring1][#Branch1][C][N][Branch1][C][C][C][=C][Ring1][P]
227,0,[Cl][/C][=C][/Cl]
228,1,[C][C][Branch1][#Branch1][C][N][Branch1][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
229,1,[Cl][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch2][N][C][=N][C][C][N][Ring1][Branch1][=C][Ring1][=N]
230,1,[Cl][C][=C][C][Branch1][C][Cl][=C][Branch1][=Branch2][N][C][=N][C][C][N][Ring1][Branch1][C][Branch1][C][Cl][=C][Ring1][=C]
234,0,[F][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][N][C][=N][C][C][N][Ring1][Branch1]
235,0,[C][N][N][=N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=N][C][=N][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=Branch1]
236,0,[C][C][=N][C][Branch1][S][C][=C][S][C][Branch1][#Branch1][N][C][=Branch1][C][=N][N][=N][Ring1][=Branch2][=C][NH1][Ring1][=C]
237,0,[C][C][C][C][C][=C][Branch1][C][O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][=O]
238,0,[C][C][=Branch1][C][=O][C][N][N][=C][Branch2][Ring1][Branch2][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][C][=C][C][=C][C][=Ring1][#C][Ring1][=Branch1][C][=C][C][Ring2][Ring1][Branch1][=O]
239,0,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Ring1][=Branch1][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][Branch1][C][C][C][Ring2][Ring1][#Branch2]
240,0,[C][O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][Branch1][=C][C][=N][C][Branch1][C][C][=C][Branch1][C][C][S][Ring1][#Branch1][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring2][Ring1][C][C][N][C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
241,0,[N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
242,0,[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][C]
244,0,[C][C][C][N][Branch1][Ring2][C][C][C][C][C][C][=C][C][Branch1][C][O][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][C][=Branch1][C][=O][N][Ring1][#Branch1]
245,0,[C][C][Branch1][C][C][Branch1][C][C][/N+1][Branch1][C][O-1][=C][\C][=C][C][=N+1][Branch1][C][O-1][C][=C][Ring1][#Branch1]
246,0,[N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][Ring1][Branch2]
247,0,[C][C][C][=C][C][=C][Branch2][Ring1][#C][N][C][=N][C][=C][Branch2][Ring1][Ring1][S][C][=N][C][=C][C][Branch1][=Branch1][N][Branch1][C][C][C][=C][Ring1][=Branch2][Ring1][N][C][Ring1][S][=O][C][=C][Ring2][Ring1][#Branch1]
248,0,[C][C@][C][C@@H1][Branch1][C][O][C@H1][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Ring1][O][C][C@@H1][Ring1][P][C][C][C@@H1][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][O]
249,0,[C][N][C][C][N][Branch2][Ring2][Ring1][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][Ring2][C][C][F][C][Ring1][=N][=C][Ring2][Ring1][C][F][C][C][Ring2][Ring1][=Branch2]
250,0,[C][O][C][=C][C][=N][C][=N][C][Branch1][S][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][Ring1][#C][C][=C][Ring2][Ring1][Ring1][O][C][C][C][N][C][C][O][C][C][Ring1][=Branch1]
251,0,[N][C][Branch2][Ring1][Branch1][C][C][=C][C][=C][Branch1][#Branch2][N][Branch1][Ring2][C][C][Cl][C][C][Cl][C][=C][Ring1][=N][C][=Branch1][C][=O][O]
252,0,[N][C@@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@H1][C@H1][Ring1][=Branch2][C@@][Ring1][Ring1][Branch1][C][F][C][=Branch1][C][=O][O]
254,0,[C][C][Branch1][C][C][Branch1][C][O][C][N][N][=C][Branch2][Ring1][Branch2][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][C][=C][C][=C][C][=Ring1][#C][Ring1][=Branch1][C][=C][C][Ring2][Ring1][Branch1][=O]
256,0,[C][N][Branch1][C][C][C][C][=C][C][=N][C][Branch2][Ring1][Branch2][C][=C][C][=C][C][Branch1][=C][N][C][NH1][C][=C][C][=Ring1][Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#C][=C][Ring2][Ring1][Branch1]
257,0,[C][N][Branch1][C][C][C][C][=C][C][=C][Branch2][Ring1][Branch2][C][=C][C][=C][C][Branch1][=C][N][C][NH1][C][=C][C][=Ring1][Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#C][O][Ring2][Ring1][Ring2]
258,0,[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][Branch2][C][=C][C][=C][C][Branch1][=C][N][C][NH1][C][=C][C][=Ring1][Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#C][O][Ring2][Ring1][Ring2]
259,0,[C][C][C@@][Branch1][C][O][C][=Branch1][C][=O][O][C][C][=C][Ring1][Branch2][C][=C][N][Branch1][Branch1][C][Ring1][=Branch1][=O][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][Ring1][#C]
260,0,[C][C][Branch1][C][C][S][S][C][Branch1][C][C][Branch1][C][C][C@@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][C][N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Ring2][Ring2][Branch2][C][=Branch1][C][=O][O]
261,0,[C][C][O][C][=C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch1][Ring1][=Branch1]
262,0,[C][C][O][C][=C][C][=C][Branch2][Ring2][=C][C][C][=N][C][=C][C][Branch2][Ring1][Ring1][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][=C][C][=C][Ring1][S][N][Ring2][Ring1][Ring1][C][C][C][C][C][C][C][Ring1][=Branch1][N][=C][Ring2][Ring1][P]
263,0,[C][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][Branch2][Ring1][=N][C][=C][C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][=C][C][=C][Ring1][#C][Ring2][Ring1][C][C][N][Branch1][=Branch2][C][C][C][O][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][O]
264,0,[O][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O]
265,0,[C][C][Branch1][C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][Branch1][Ring1][C][O][=C][Ring1][=Branch2]
266,0,[C][C][Branch1][C][C][N][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=C][Ring1][#Branch2]
268,0,[O][=C][Branch1][C][O][C][O][C][C][N][C][C][N][Branch2][Ring1][#Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][Ring2]
270,0,[C][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][Ring2][C][C][O][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][C][NH1][C][=Branch1][C][=O][C][=Branch1][C][=O][NH1][C][Ring1][=C][=Ring1][Branch2]
272,0,[O][=C][NH1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][Branch1][C][O][=C][Ring1][N][C][=C][C][=C][C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=N]
273,0,[C][O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][C][C][N][C][=N][C][=Branch1][C][=O][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][N][=C][Ring1][#Branch1][=C][NH1][Ring1][#C]
274,0,[C][C][C][Branch1][Ring1][C][C][O][C@@H1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C@H1][Branch1][C][N][C@@H1][Ring1][#Branch2][N][C][O][C]
276,0,[C][C][Branch1][C][C][C][=N][C][Branch2][Branch1][#C][C][N][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][C][=C][N][=C][S][Ring1][Branch1][=C][S][Ring2][Ring2][=N]
277,0,[O][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][S][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][P][Ring1][#Branch1]
278,0,[C][C][O][C][=Branch1][C][=O][N][C][S][C][C][Ring1][Branch1][C][=Branch1][C][=O][O]
279,0,[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring1][=N]
280,0,[O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][O]
281,0,[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][S][C][=C][S][C][Branch1][#Branch1][N][=C][Branch1][C][N][N][=N][Ring1][=Branch2][=C][Ring1][#C]
282,0,[C][N][/C][=Branch1][Ring2][=N][\C][#N][N][C][=C][C][=C][C][Branch1][S][C][=C][S][C][Branch1][#Branch1][N][=C][Branch1][C][N][N][=N][Ring1][=Branch2][=C][Ring1][#C]
283,0,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][O][C][C][C][C][O][C][=C][C][=C][C][=C][C][=Branch1][C][=O][O][C][Ring1][#Branch1][=C][Ring1][O][C][=C][Ring2][Ring1][#Branch1][O]
284,0,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][O][C][C][C][C][O][C][=C][Ring1][N][O]
285,0,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][O][O][C][C][C][C][O][C][=C][C][=C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=C][Ring1][N][C][=C][Ring2][Ring1][Branch2][O]
286,0,[C][C][C][=C][C][=C][C][C][=C][Branch1][#Branch1][NH1][C][Ring1][=Branch2][=Ring1][Branch1][C][Branch1][Ring1][C][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][O][C][C][Ring1][=C]
287,0,[C][N][/C][=Branch1][Ring2][=N][\C][#N][N][C][C][S][C][C][N][=C][NH1][C][=Ring1][Branch1][C]
288,0,[C][C][Branch1][C][C][N][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=C][Ring1][#Branch2]
289,0,[C][O][C][=N][C][=C][C][Branch2][Ring1][S][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][N][Ring1][N][C][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1][=N][Ring2][Ring1][=Branch2]
290,0,[C][C][Branch1][C][C][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Ring2][Ring1][O][C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O]
